243380	3564882	3	243880	3561622.9	4127.99	0	5.28	36994.24	0	133.1	210.01	8.72	57	51.35	5.42	33.23	436	0	0
243430	3564882	3	243930	3561622.7	4128.26	0	5.28	36994.23	0	133.1	210.01	8.72	57	51.35	5.42	33.23	443	0	0
243480	3564882	3	243980	3561622.5	4128.33	0	5.28	36994.23	0	133.1	210.01	8.72	57	51.35	5.42	33.23	450	0	0
243580	3565132	3	244080	3561872.1	4128.66	0	5.28	36994.36	0	133.1	210.01	8.72	57	51.35	5.42	33.23	453	0	0
243580	3565082	3	244080	3561822.1	4128.74	0	5.28	36994.33	0	133.1	210.01	8.72	57	51.35	5.42	33.23	454	0	0
242580	3565482	3	243080	3562226.2	4123.16	0	5.27	36994.73	0	133.09	210.01	8.73	57	51.34	5.42	33.24	462	0	0
242630	3565482	3	243130	3562226	4124.89	0	5.27	36994.72	0	133.09	210.01	8.73	57	51.34	5.42	33.24	466	0	0
242680	3565482	3	243180	3562225.8	4124.52	0	5.27	36994.71	0	133.09	210.01	8.73	57	51.34	5.42	33.24	470	0	0
242730	3565582	3	243230	3562325.6	4123.98	0	5.27	36994.77	0	133.09	210.01	8.73	57	51.34	5.42	33.24	478	0	0
242730	3565532	3	243230	3562275.6	4124.49	0	5.27	36994.74	0	133.09	210.01	8.73	57	51.34	5.42	33.24	479	0	0
242780	3564882	3	243280	3561625.3	4123.78	0	5.28	36994.34	0	133.09	210.01	8.73	57	51.35	5.42	33.23	497	0	0
242980	3565082	3	243480	3561824.5	4123.53	0	5.28	36994.43	0	133.09	210.01	8.73	57	51.35	5.42	33.23	501	0	0
242980	3564832	3	243480	3561574.5	4124.93	0	5.28	36994.27	0	133.09	210.01	8.73	57	51.35	5.42	33.23	503	0	0
242980	3564782	3	243480	3561524.5	4125.01	0	5.28	36994.24	0	133.09	210.01	8.73	57	51.35	5.42	33.23	504	0	0
242980	3564732	3	243480	3561474.5	4125.81	0	5.28	36994.21	0	133.09	210.01	8.73	57	51.35	5.42	33.23	505	0	0
243030	3565082	3	243530	3561824.3	4123.8	0	5.28	36994.42	0	133.09	210.01	8.73	57	51.35	5.42	33.23	517	0	0
243565	3567020	3	244065	3563760.4	4125.59	0	5.28	36995.51	0	133.09	210.01	8.72	57	51.33	5.42	33.25	636	0	0
243565	3566995	3	244065	3563735.3	4125.63	0	5.28	36995.49	0	133.09	210.01	8.72	57	51.33	5.42	33.25	637	0	0
242111	3564882	3	242611	3561628	4120.49	0	5.27	36994.44	0	133.08	210.01	8.74	57	51.35	5.42	33.23	668	0	0
242011	3564882	3	242511	3561628.4	4119.96	0	5.27	36994.46	0	133.08	210.01	8.74	57	51.35	5.42	33.23	675	0	0
241961	3564882	3	242461	3561628.6	4119.69	0	5.27	36994.46	0	133.08	210.01	8.74	57	51.35	5.42	33.23	682	0	0
241932	3560550	3	242432	3557296.2	4127.17	0	5.28	36991.84	0	133.09	210.01	8.74	57	51.39	5.42	33.19	703	0	0
241832	3560550	3	242332	3557296.6	4126.59	0	5.27	36991.86	0	133.09	210.01	8.74	57	51.39	5.42	33.19	710	0	0
241782	3560550	3	242282	3557296.9	4126.32	0	5.27	36991.87	0	133.09	210.01	8.74	57	51.39	5.42	33.19	717	0	0
242930	3564932	3	243430	3561674.7	4123.51	0	5.28	36994.34	0	133.09	210.01	8.73	57	51.35	5.42	33.23	738	0	0
242930	3564732	3	243430	3561474.7	4124.97	0	5.28	36994.22	0	133.09	210.01	8.73	57	51.35	5.42	33.23	745	0	0
242930	3565132	3	243430	3561874.7	4123.19	0	5.28	36994.46	0	133.09	210.01	8.73	57	51.35	5.42	33.23	752	0	0
232675	3587805	3	233175	3584590.8	4035.72	0	5.18	37009.87	0	132.93	210.01	8.84	57	51.1	5.45	33.45	755	0	0
232675	3587755	3	233175	3584540.8	4035.8	0	5.18	37009.84	0	132.93	210.01	8.84	57	51.1	5.45	33.45	756	0	0
